,FechaHora,Slope,,,
11578,44614.20833,-4,0,,
11579,44614.21528,-2,0,,
11580,44614.22222,-3,0,,
11581,44614.22917,-3,0,,
11582,44614.23611,-3,0,,
11583,44614.24306,-1,0,,
11584,44614.25,-1,0,,
11585,44614.25694,0,0,,
11586,44614.26389,-2,0,,
11587,44614.27083,-2,0,,
11588,44614.27778,-2,0,,
11589,44614.28472,-2,0,,
11590,44614.29167,-1,0,,
11591,44614.29861,-1,0,,
11592,44614.30556,1,0,,
11593,44614.3125,0,0,,
11594,44614.31946,1,0,,
11595,44614.3264,1,0,,
11596,44614.33333,1,0,,
11597,44614.33333,2,0,,
11598,44614.34028,3,0,,
11599,44614.34722,4,0,,
11600,44614.35417,3,0,,
11601,44614.36111,3,0,,
11602,44614.36806,2,0,,
11603,44614.375,2,0,,
11604,44614.38194,0,0,,
11605,44614.38889,0,0,,
11606,44614.39583,-1,0,,
11607,44614.40278,0,0,,
11608,44614.40972,0,0,,
11609,44614.41667,-2,0,,
11610,44614.42361,-2,0,,
11611,44614.43056,0,0,,
11612,44614.4375,0,0,,
11613,44614.44444,0,0,,
11614,44614.45139,0,0,,
11615,44614.45833,-2,0,,
11616,44614.46528,-1,0,,
11617,44614.47222,-2,0,,
11618,44614.47917,-2,0,,
11619,44614.48611,1,0,,
11620,44614.49306,0,0,,
11621,44614.5,1,0,,
11622,44614.50694,1,0,,
11623,44614.51389,0,0,,
11624,44614.52083,-1,0,,
11625,44614.52778,-1,0,,
11626,44614.53472,-1,0,,
11627,44614.54167,-1,0,,
11628,44614.54861,0,0,,
11629,44614.55556,0,0,,
11630,44614.5625,-2,0,,
11631,44614.56944,0,0,,
11632,44614.57639,0,0,,
11633,44614.58333,1,0,,
11634,44614.59028,-1,pos,,
11635,44614.59722,-1,0,,
11636,44614.60417,0,0,,
11637,44614.61111,-1,0,,
11638,44614.61806,-3,0,,
11639,44614.625,-3,0,,
11640,44614.63194,-2,0,,
11641,44614.63889,-3,0,,
11642,44614.64583,-3,0,,
11643,44614.65278,-2,0,,
11644,44614.65972,-1,0,,
11645,44614.66667,-2,0,,
11646,44614.67361,-2,0,,
11647,44614.68056,-2,0,,
11648,44614.6875,-3,0,,
11649,44614.69444,-2,0,,
11650,44614.70139,0,0,,
11651,44614.70833,2,0,,
11652,44614.71528,0,0,,
11653,44614.72222,1,0,,
11654,44614.72917,0,0,,
11655,44614.73611,-1,0,,
11656,44614.74306,-3,0,,
11657,44614.75,-2,0,,
11658,44614.75694,-2,0,,
11659,44614.76389,0,0,,
11660,44614.77083,0,0,,
11661,44614.77778,0,0,,
11662,44614.78472,0,0,,
11663,44614.79167,-2,0,,
11664,44614.79861,-3,0,,
11665,44614.80556,-2,0,,
11666,44614.8125,-3,0,,
11667,44614.81944,-3,0,,
11668,44614.82639,-3,0,,
11669,44614.83333,-2,0,,
11670,44614.84028,-2,0,,
11671,44614.84722,-2,0,,
11672,44614.85417,-5,0,,
11673,44614.86111,0,0,,
11674,44614.86806,2,0,,
11675,44614.875,2,0,,
11676,44614.88194,2,0,,
11677,44614.88889,2,0,,
11678,44614.89583,2,0,,
11679,44614.90278,2,0,,
11680,44614.90972,2,0,,
11681,44614.91667,3,0,,
11682,44614.92361,3,0,,
11683,44614.93056,3,0,,
11684,44614.9375,4,0,,
11685,44614.94444,3,0,,
11686,44614.95139,2,0,,
11687,44614.95833,2,0,,
11688,44614.96528,1,0,,
11689,44614.97222,2,0,,
11690,44614.97917,0,0,,
11691,44614.98611,-2,0,,
11692,44614.99306,-2,0,,
11693,44615,-2,0,,
11694,44615.00694,0,0,,
11695,44615.01389,2,0,,
11696,44615.02083,4,0,,
11697,44615.02778,5,0,,
11698,44615.03472,5,0,,
11699,44615.04167,6,0,,
11700,44615.04861,4,0,,
11701,44615.05556,5,0,,
11702,44615.0625,6,0,,
11703,44615.06944,6,0,,
11704,44615.07639,6,0,,
11705,44615.08333,5,0,,
11706,44615.09028,4,0,,
11707,44615.09722,2,0,,
11708,44615.10417,0,0,,
11709,44615.11111,0,0,,
11710,44615.11806,0,0,,
11711,44615.125,0,0,,
11712,44615.13194,0,0,,
11713,44615.13889,2,0,,
11714,44615.14583,0,0,,
11715,44615.15278,1,0,,
11716,44615.15972,0,0,,
11717,44615.16667,0,0,,
11718,44615.17361,0,0,,
11719,44615.18056,0,0,,
11720,44615.1875,-1,0,,
11721,44615.19444,-1,0,,
11722,44615.20139,0,0,,
11723,44615.20833,1,0,,
11724,44615.21528,0,0,,
11725,44615.22222,1,0,,
11726,44615.22917,0,0,,
11727,44615.23611,0,0,,
11728,44615.24306,-1,0,,
11729,44615.25,-1,0,,
11730,44615.25694,-2,0,,
11731,44615.26389,1,0,,
11732,44615.27083,0,0,,
11733,44615.27778,0,0,,
11734,44615.28472,0,0,,
11735,44615.29167,0,0,,
11736,44615.29861,0,0,,
11737,44615.30556,-1,0,,
11738,44615.3125,-1,0,,
11739,44615.31944,0,0,,
11740,44615.32639,0,0,,
11741,44615.33333,0,0,,
11742,44615.34028,1,0,,
11743,44615.34722,0,0,,
11744,44615.35417,-1,0,,
11745,44615.36111,-2,0,,
11746,44615.37564,-1,0,,
11747,44615.38194,-1,0,,
11748,44615.38889,0,0,,
11749,44615.39583,0,0,,
11750,44615.4028,0,0,,
11751,44615.40972,1,0,,
11752,44615.41667,0,0,,
11753,44615.42361,1,0,,
11754,44615.43056,2,0,,
11755,44615.4375,-1,pos,,
11756,44615.44444,0,0,,
11757,44615.44444,-1,0,,
11758,44615.45139,-1,0,,
11759,44615.45833,-1,0,,
11760,44615.46529,0,0,,
11761,44615.47222,0,0,,
11762,44615.47917,0,0,,
11763,44615.48611,-1,0,,
11764,44615.49306,0,0,,
11765,44615.5,0,0,,
11766,44615.50694,0,0,,
11767,44615.51389,1,0,,
11768,44615.52083,0,0,,
11769,44615.52779,0,0,,
11770,44615.53472,0,0,,
11771,44615.54167,0,0,,
11772,44615.54861,1,0,,
11773,44615.55556,1,0,,
11774,44615.5625,0,0,,
11775,44615.56944,2,0,,
11776,44615.57639,1,0,,
11777,44615.58333,1,0,,
11778,44615.59028,1,0,,
11779,44615.59722,-1,pos,,
11780,44615.60417,-1,0,,
11781,44615.61111,-1,0,,
11782,44615.61806,-1,0,,
11783,44615.625,-1,0,,
11784,44615.63194,1,0,,
11785,44615.63889,-2,pos,,
11786,44615.64583,-2,0,,
11787,44615.65278,-1,0,,
11788,44615.65972,-2,0,,
11789,44615.66667,0,0,,
11790,44615.67361,0,0,,
11791,44615.68056,1,0,,
11792,44615.6875,0,0,,
11793,44615.69444,-1,0,,
11794,44615.70139,1,0,,
11795,44615.70833,2,0,,
11796,44615.71528,1,0,,
11797,44615.72222,3,0,,
11798,44615.72917,0,0,,
11799,44615.73611,2,0,,
11800,44615.74306,1,0,,
11801,44615.75,1,0,,
11802,44615.75694,0,0,,
11803,44615.76389,0,0,,
11804,44615.77083,0,0,,
11805,44615.77778,0,0,,
11806,44615.78472,-1,0,,
11807,44615.79167,0,0,,
11808,44615.79861,0,0,,
11809,44615.80556,0,0,,
11810,44615.8125,0,0,,
11811,44615.81944,0,0,,
11812,44615.82639,0,0,,
11813,44615.83333,0,0,,
11814,44615.84028,0,0,,
11815,44615.84722,-1,0,,
11816,44615.85417,0,0,,
11817,44615.86111,0,0,,
11818,44615.86806,-1,0,,
11819,44615.875,0,0,,
11820,44615.88194,0,0,,
11821,44615.88889,0,0,,
11822,44615.89583,-1,0,,
11823,44615.90278,-1,0,,
11824,44615.90972,-3,0,,
11825,44615.91667,-2,0,,
11826,44615.92361,-4,0,,
11827,44615.93056,-4,0,,
11828,44615.9375,-4,0,,
11829,44615.94444,-4,0,,
11830,44615.95139,-4,0,,
11831,44615.95833,-4,0,,
11832,44615.96528,-4,0,,
11833,44615.97222,-4,0,,
11834,44615.97917,-4,0,,
11835,44615.98611,-7,0,,
11836,44615.99306,-6,0,,
11837,44616,-7,0,,
11838,44616.00694,-4,0,,
11839,44616.01389,-4,0,,
11840,44616.02083,-4,0,,
11841,44616.02778,-4,0,,
11842,44616.03472,-4,0,,
11843,44616.04167,-4,0,,
11844,44616.04861,-4,0,,
11845,44616.05556,-4,0,,
11846,44616.0625,-3,0,,
11847,44616.06944,-4,0,,
11848,44616.07639,-4,0,,
11849,44616.08333,-4,0,,
11850,44616.09028,-5,0,,
11851,44616.09722,-4,0,,
11852,44616.10417,-2,0,,
11853,44616.11111,-2,0,,
11854,44616.11806,0,0,,
11855,44616.125,-1,0,,
11856,44616.13194,0,0,,
11857,44616.13889,0,0,,
11858,44616.14583,0,0,,
11859,44616.15278,-2,0,,
11860,44616.15972,-3,0,,
11861,44616.16667,-2,0,,
11862,44616.17361,-1,0,,
11863,44616.18056,0,0,,
11864,44616.1875,0,0,,
11865,44616.19444,0,0,,
11866,44616.20139,-1,0,,
11867,44616.20833,0,0,,
11868,44616.21528,-2,0,,
11869,44616.22222,-3,0,,
11870,44616.22917,0,0,,
11871,44616.23611,0,0,,
11872,44616.24306,0,0,,
11873,44616.25,-2,0,,
11874,44616.25,-2,0,,
11875,44616.26389,-5,0,,
11876,44616.26389,0,0,,
11877,44616.27829,0,0,,
11878,44616.28472,-1,0,,
11879,44616.28513,-2,0,,
11880,44616.29167,-1,0,,
11881,44616.29861,-3,0,,
11882,44616.30556,-3,0,,
11883,44616.31253,-4,0,,
11884,44616.3125,-4,0,,
11885,44616.31944,-4,0,,
11886,44616.32639,-2,0,,
11887,44616.33333,-3,0,,
11888,44616.34028,-3,0,,
11889,44616.34722,-2,0,,
11890,44616.35417,-3,0,,
11891,44616.36111,-2,0,,
11892,44616.36806,-1,0,,
11893,44616.375,0,0,,
11894,44616.38194,1,0,,
11895,44616.38889,1,0,,
11896,44616.39583,1,0,,
11897,44616.40278,1,0,,
11898,44616.40972,1,0,,
11899,44616.41667,0,0,,
11900,44616.42361,0,0,,
11901,44616.43056,1,0,,
11902,44616.4375,-3,pos,,
11903,44616.44444,-3,0,,
11904,44616.45139,-1,0,,
11905,44616.45833,2,0,,
11906,44616.46528,4,0,,
11907,44616.47222,2,0,,
11908,44628.30556,9,0,,
11909,44628.3125,-1,pos,,
11910,44628.31944,0,0,,
11911,44628.32639,3,0,,
11912,44628.33333,3,0,,
11913,44628.33333,3,0,,
11914,44628.34028,2,0,,
11915,44628.34722,2,0,,
11916,44628.35417,3,0,,
11917,44628.36111,2,0,,
11918,44628.36806,1,0,,
11919,44628.375,0,0,,
11920,44628.38194,2,0,,
11921,44628.38889,3,0,,
11922,44628.39583,3,0,,
11923,44628.40278,4,0,,
11924,44628.40972,3,0,,
11925,44628.41667,3,0,,
11926,44628.42361,4,0,,
11927,44628.43056,6,0,,
11928,44628.4375,6,0,,
11929,44628.44444,6,0,,
11930,44628.45139,5,0,,
11931,44628.45833,5,0,,
11932,44628.46528,5,0,,
11933,44628.47222,4,0,,
11934,44628.47917,2,0,,
11935,44628.48611,3,0,,
11936,44628.49306,5,0,,
11937,44628.5,5,0,,
11938,44628.50694,5,0,,
11939,44628.51389,6,0,,
11940,44628.52083,6,0,,
11941,44628.52778,3,0,,
11942,44628.53472,5,0,,
11943,44628.54167,5,0,,
11944,44628.54861,4,0,,
11945,44628.55556,4,0,,
11946,44628.5625,3,0,,
11947,44628.56944,3,0,,
11948,44628.57639,0,0,,
11949,44628.58333,1,0,,
11950,44628.59028,1,0,,
11951,44628.59722,1,0,,
11952,44628.60417,1,0,,
11953,44628.61111,1,0,,
11954,44628.61806,-1,pos,,
11955,44628.625,0,0,,
11956,44628.63194,-1,0,,
11957,44628.63889,-1,0,,
11958,44628.64583,-3,0,,
11959,44628.65278,-3,0,,
11960,44628.65972,-3,0,,
11961,44628.66667,-3,0,,
11962,44628.67361,-2,0,,
11963,44628.68056,-2,0,,
11964,44628.6875,-2,0,,
11965,44628.69444,-2,0,,
11966,44628.70139,-2,0,,
11967,44628.70833,-5,0,,
11968,44628.71528,-4,0,,
11969,44628.72222,-4,0,,
11970,44628.72917,-3,0,,
11971,44628.73611,-2,0,,
11972,44628.74306,-3,0,,
11973,44628.75,-2,0,,
11974,44628.75694,-3,0,,
11975,44628.76389,-3,0,,
11976,44628.77083,-2,0,,
11977,44628.77778,-1,0,,
11978,44628.78472,-2,0,,
11979,44628.79167,-3,0,,
11980,44628.79861,-2,0,,
11981,44628.80556,-2,0,,
11982,44628.8125,1,0,,
11983,44628.81944,3,0,,
11984,44628.82639,3,0,,
11985,44628.83333,2,0,,
11986,44628.84028,3,0,,
11987,44628.84722,3,0,,
11988,44628.85417,3,0,,
11989,44628.86111,3,0,,
11990,44628.86806,2,0,,
11991,44628.875,0,0,,
11992,44628.88194,1,0,,
11993,44628.88889,4,0,,
11994,44628.89583,6,0,,
11995,44628.90278,4,0,,
11996,44628.90972,5,0,,
11997,44628.91667,2,0,,
11998,44628.92361,2,0,,
11999,44628.93056,5,0,,
12000,44628.9375,4,0,,
12001,44628.94444,4,0,,
12002,44628.95139,5,0,,
12003,44628.95833,5,0,,
12004,44628.96528,6,0,,
12005,44628.97222,5,0,,
12006,44628.97917,4,0,,
12007,44628.98611,1,0,,
12008,44628.99306,1,0,,
12009,44629,1,0,,
12010,44629.00694,2,0,,
12011,44629.01389,2,0,,
12012,44629.02083,1,0,,
12013,44629.02778,1,0,,
12014,44629.03472,1,0,,
12015,44629.04167,1,0,,
12016,44629.04861,0,0,,
12017,44629.05556,1,0,,
12018,44629.0625,-1,pos,,
12019,44629.06944,-1,0,,
12020,44629.07639,-1,0,,
12021,44629.08333,0,0,,
12022,44629.09028,0,0,,
12023,44629.09722,1,0,,
12024,44629.10417,0,0,,
12025,44629.11111,0,0,,
12026,44629.11806,0,0,,
12027,44629.125,1,0,,
12028,44629.13194,0,0,,
12029,44629.13889,0,0,,
12030,44629.14583,-1,0,,
12031,44629.15278,0,0,,
12032,44629.15972,0,0,,
12033,44629.16667,1,0,,
12034,44629.17361,0,0,,
12035,44629.18056,0,0,,
12036,44629.1875,1,0,,
12037,44629.19444,1,0,,
12038,44629.20139,-1,pos,,
12039,44629.20833,-1,0,,
12040,44629.21528,1,0,,
12041,44629.22222,0,0,,
12042,44629.22917,0,0,,
12043,44629.23611,1,0,,
12044,44629.24306,1,0,,
12045,44629.25,-1,pos,,
12046,44629.25694,0,0,,
12047,44629.26406,-1,0,,
12048,44629.27148,-2,0,,
12049,44629.27778,-1,0,,
12050,44629.28472,2,0,,
12051,44629.29167,1,0,,
12052,44629.29861,0,0,,
12053,44629.30556,0,0,,
12054,44629.3125,-1,0,,
12055,44629.31944,-1,0,,
12056,44629.32639,0,0,,
12057,44629.33333,2,0,,
12058,44629.34028,1,0,,
12059,44629.34722,0,0,,
12060,44629.35417,0,0,,
12061,44629.38194,-7,0,,
12062,44629.38889,-3,0,,
12063,44629.39583,-1,0,,
12064,44629.40278,1,0,,
12065,44629.40972,2,0,,
12066,44629.41667,3,0,,
12067,44629.42361,1,0,,
12068,44629.43056,-1,pos,,
12069,44629.4375,-1,0,,
12070,44629.44444,-1,0,,
12071,44629.45139,-2,0,,
12072,44629.45833,-1,0,,
12073,44629.46528,-1,0,,
12074,44629.47222,-1,0,,
12075,44629.47917,-1,0,,
12076,44629.48611,-2,0,,
12077,44629.49306,-1,0,,
12078,44629.5,-1,0,,
12079,44629.50694,-2,0,,
12080,44629.51389,-4,0,,
12081,44629.52083,-3,0,,
12082,44629.52778,-3,0,,
12083,44629.53472,-1,0,,
12084,44629.54167,1,0,,
12085,44629.54861,0,0,,
12086,44629.55556,-2,0,,
12087,44629.5625,1,0,,
12088,44629.56944,0,0,,
12089,44629.57639,-2,0,,
12090,44629.58333,-2,0,,
12091,44629.59028,-4,0,,
12092,44629.59723,-3,0,,
12093,44629.60417,-2,0,,
12094,44629.61111,0,0,,
12095,44629.61806,-2,0,,
12096,44629.625,-2,0,,
12097,44629.63196,0,0,,
12098,44629.63889,1,0,,
12099,44629.64583,0,0,,
12100,44629.65278,0,0,,
12101,44629.65972,0,0,,
12102,44629.66668,-2,0,,
12103,44629.67361,-3,0,,
12104,44629.68056,-1,0,,
12105,44629.6875,0,0,,
12106,44629.69446,-1,0,,
12107,44629.70139,0,0,,
12108,44629.70833,-1,0,,
12109,44629.71528,0,0,,
12110,44629.72222,-1,0,,
12111,44629.72917,0,0,,
12112,44629.73611,-2,0,,
12113,44629.74306,0,0,,
12114,44629.75,-2,0,,
12115,44629.75696,-2,0,,
12116,44629.76389,-2,0,,
12117,44629.77083,-4,0,,
12118,44629.77778,1,0,,
12119,44629.78472,3,0,,
12120,44629.79167,3,0,,
12121,44629.79861,3,0,,
12122,44629.80556,3,0,,
12123,44629.8125,3,0,,
12124,44629.81944,0,0,,
12125,44629.82639,1,0,,
12126,44629.83333,3,0,,
12127,44629.84028,3,0,,
12128,44629.84722,2,0,,
12129,44629.85417,2,0,,
12130,44629.86111,2,0,,
12131,44629.86806,-1,pos,,
12132,44629.87501,0,0,,
12133,44629.88194,0,0,,
12134,44629.88889,0,0,,
12135,44629.89583,0,0,,
12136,44629.90278,0,0,,
12137,44629.90972,0,0,,
12138,44629.91667,0,0,,
12139,44629.92361,0,0,,
12140,44629.93057,-1,0,,
12141,44629.9375,-2,0,,
12142,44629.94444,-2,0,,
12143,44629.95139,-2,0,,
12144,44629.95833,-1,0,,
12145,44629.96528,-2,0,,
12146,44629.97222,-1,0,,
12147,44629.97917,0,0,,
12148,44629.98612,-3,0,,
12149,44629.99306,-1,0,,
12150,44630,-4,0,,
12151,44630.00696,0,0,,
12152,44630.01389,3,0,,
12153,44630.02083,2,0,,
12154,44630.02778,2,0,,
12155,44630.03472,3,0,,
12156,44630.04167,2,0,,
12157,44630.04862,3,0,,
12158,44630.05556,2,0,,
12159,44630.0625,3,0,,
12160,44630.06944,1,0,,
12161,44630.07639,3,0,,
12162,44630.08333,4,0,,
12163,44630.09028,5,0,,
12164,44630.09722,4,0,,
12165,44630.10417,2,0,,
12166,44630.11111,3,0,,
12167,44630.11806,5,0,,
12168,44630.125,4,0,,
12169,44630.13196,3,0,,
12170,44630.13889,2,0,,
12171,44630.14583,0,0,,
12172,44630.15278,1,0,,
12173,44630.15972,0,0,,
12174,44630.16667,1,0,,
12175,44630.17361,0,0,,
12176,44630.18056,0,0,,
12177,44630.1875,0,0,,
12178,44630.19444,1,0,,
12179,44630.20139,0,0,,
12180,44630.20833,-1,0,,
12181,44630.21528,-1,0,,
12182,44630.22222,-1,0,,
12183,44630.22917,-1,0,,
12184,44630.23611,-1,0,,
12185,44630.24306,0,0,,
12186,44630.25,-1,0,,
12187,44630.25694,0,0,,
12188,44630.26389,0,0,,
12189,44630.27083,0,0,,
12190,44630.27778,1,0,,
12191,44630.28472,0,0,,
12192,44630.29167,-1,0,,
12193,44630.29861,-1,0,,
12194,44630.30556,-1,0,,
12195,44630.3125,-1,0,,
12196,44630.31944,-1,0,,
12197,44630.32639,-2,0,,
12198,44630.33333,-1,0,,
12199,44630.34028,-3,0,,
12200,44630.34722,-2,0,,
12201,44630.35417,-3,0,,
12202,44630.36111,-1,0,,
12203,44630.36806,-2,0,,
12204,44630.375,-3,0,,
12205,44630.38194,0,0,,
12206,44630.38889,2,0,,
12207,44630.39583,3,0,,
12208,44630.40278,4,0,,
12209,44630.40972,2,0,,
12210,44630.41667,4,0,,
12211,44630.43056,2,0,,
12212,44630.43056,0,0,,
12213,44630.4375,-2,0,,
12214,44630.45148,-1,0,,
12215,44630.45139,0,0,,
12216,44630.46528,1,0,,
12217,44630.46528,-1,pos,,
12218,44630.47928,0,0,,
12219,44630.48611,-1,0,,
12220,44630.49306,0,0,,
12221,44630.49306,0,0,,
12222,44630.5,0,0,,
12223,44630.50694,0,0,,
12224,44630.52083,1,0,,
12225,44630.52778,-1,pos,,
12226,44630.53472,-4,0,,
12227,44630.54167,-3,0,,
12228,44630.54861,-3,0,,
12229,44630.55556,-3,0,,
12230,44630.5625,-3,0,,
12231,44630.56944,-3,0,,
12232,44630.57639,-4,0,,
12233,44630.58333,-3,0,,
12234,44630.59028,-2,0,,
12235,44630.59722,-3,0,,
12236,44630.60417,-2,0,,
12237,44630.61111,-3,0,,
12238,44630.61806,-3,0,,
12239,44630.625,-4,0,,
12240,44630.63194,-2,0,,
12241,44630.63889,-3,0,,
12242,44630.64583,-2,0,,
12243,44630.65278,-5,0,,
12244,44630.65972,-3,0,,
12245,44630.66667,-5,0,,
12246,44630.67361,-3,0,,
12247,44630.68056,0,0,,
12248,44630.6875,-1,0,,
12249,44630.69444,-1,0,,
12250,44630.70139,0,0,,
12251,44630.70833,-1,0,,
12252,44630.71528,-1,0,,
12253,44630.72222,-3,0,,
12254,44630.72917,-3,0,,
12255,44630.73611,-1,0,,
12256,44630.74306,0,0,,
12257,44630.75,-1,0,,
12258,44630.75694,0,0,,
12259,44630.76389,1,0,,
12260,44630.77083,2,0,,
12261,44630.77778,1,0,,
12262,44630.78472,1,0,,
12263,44630.79167,0,0,,
12264,44630.79861,2,0,,
12265,44630.80556,1,0,,
12266,44630.8125,0,0,,
12267,44630.81944,3,0,,
12268,44630.82639,2,0,,
12269,44630.83333,3,0,,
12270,44630.84028,3,0,,
12271,44630.84722,4,0,,
12272,44630.85417,4,0,,
12273,44630.86111,4,0,,
12274,44630.86806,3,0,,
12275,44630.87501,5,0,,
12276,44630.88194,3,0,,
12277,44630.88889,0,0,,
12278,44630.89583,1,0,,
12279,44630.90278,1,0,,
12280,44630.90972,1,0,,
12281,44630.91667,-1,pos,,
12282,44630.92361,-1,0,,
12283,44630.93056,-1,0,,
12284,44630.9375,0,0,,
12285,44630.94444,-2,0,,
12286,44630.95139,-2,0,,
12287,44630.95833,-1,0,,
12288,44630.96528,0,0,,
12289,44630.97222,0,0,,
12290,44630.97917,-1,0,,
12291,44630.98611,-2,0,,
12292,44630.99306,-3,0,,
12293,44631,-3,0,,
12294,44631.00694,-3,0,,
12295,44631.01389,-3,0,,
12296,44631.02083,-1,0,,
12297,44631.02778,0,0,,
12298,44631.03472,-1,0,,
12299,44631.04167,0,0,,
12300,44631.04861,-1,0,,
12301,44631.05556,0,0,,
12302,44631.0625,-2,0,,
12303,44631.06944,-3,0,,
12304,44631.07639,-3,0,,
12305,44631.08333,-1,0,,
12306,44631.09028,0,0,,
12307,44631.09722,-1,0,,
12308,44631.10417,0,0,,
12309,44631.11111,-1,0,,
12310,44631.11806,0,0,,
12311,44631.125,-1,0,,
12312,44631.13194,-2,0,,
12313,44631.13889,-3,0,,
12314,44631.14583,-2,0,,
12315,44631.15278,-1,0,,
12316,44631.15972,0,0,,
12317,44631.16667,0,0,,
12318,44631.17361,-1,0,,
12319,44631.18056,-3,0,,
12320,44631.1875,-2,0,,
12321,44631.19444,-1,0,,
12322,44631.20139,0,0,,
12323,44631.20833,-3,0,,
12324,44631.21528,-3,0,,
12325,44631.22222,-2,0,,
12326,44631.22917,-3,0,,
12327,44631.23611,-2,0,,
12328,44631.24306,-3,0,,
12329,44631.25,-3,0,,
12330,44631.25694,-4,0,,
12331,44631.26389,-4,0,,
12332,44631.27083,-3,0,,
12333,44631.27778,-3,0,,
12334,44631.28472,-2,0,,
12335,44631.29167,-3,0,,
12336,44631.29861,-2,0,,
12337,44631.30556,-3,0,,
12338,44631.3125,-2,0,,
12339,44631.31944,-2,0,,
12340,44631.32639,3,0,,
12341,44631.33333,3,0,,
12342,44631.34028,2,0,,
12343,44631.34722,3,0,,
12344,44631.35417,3,0,,
12345,44631.36111,3,0,,
12346,44631.36806,4,0,,
12347,44631.375,2,0,,
12348,44631.38194,3,0,,
12349,44631.38889,1,0,,
12350,44631.39583,0,0,,
12351,44631.40278,1,0,,
12352,44631.40972,1,0,,
12353,44631.41667,2,0,,
12354,44631.42361,3,0,,
12355,44631.43056,2,0,,
12356,44631.4375,1,0,,
12357,44631.44444,2,0,,
12358,44631.45139,1,0,,
12359,44631.45833,-1,pos,,
12360,44631.46528,1,0,,
12361,44631.47222,0,0,,
12362,44631.47917,0,0,,
12363,44631.48611,1,0,,
12364,44631.48611,0,0,,
12365,44631.49306,1,0,,
12366,44631.50694,1,0,,
12367,44631.51389,0,0,,
12368,44631.52083,-2,0,,
12369,44631.52083,-1,0,,
12370,44631.52778,-1,0,,
12371,44631.53472,1,0,,
12372,44631.54167,1,0,,
12373,44631.54861,1,0,,
12374,44631.55556,0,0,,
12375,44631.5625,1,0,,
12376,44631.56944,-1,pos,,
12377,44631.57639,-4,0,,
12378,44631.58333,-3,0,,
12379,44631.59028,-4,0,,
12380,44631.59722,-2,0,,
12381,44631.60417,-1,0,,
12382,44631.61111,-1,0,,
12383,44631.61806,-1,0,,
12384,44631.625,-4,0,,
12385,44631.63194,-3,0,,
12386,44631.63889,-3,0,,
12387,44631.64583,-2,0,,
12388,44631.65278,-3,0,,
12389,44631.65972,-3,0,,
12390,44631.66667,-4,0,,
12391,44631.67361,-4,0,,
12392,44631.68056,-4,0,,
12393,44631.6875,-3,0,,
12394,44631.69444,-3,0,,
12395,44631.70139,-3,0,,
12396,44631.70833,-3,0,,
12397,44631.71528,-3,0,,
12398,44631.72222,-3,0,,
12399,44631.72917,-3,0,,
12400,44631.73611,-3,0,,
12401,44631.74306,-4,0,,
12402,44631.75,-4,0,,
12403,44631.75694,-3,0,,
12404,44631.76389,0,0,,
12405,44631.77083,-1,0,,
12406,44631.77778,9,0,,
12407,44635.98611,7,0,,
12408,44635.99306,-4,pos,,
12409,44636,0,0,,
12410,44636.00046,-3,0,,
12411,44636.00694,-3,0,,
12412,44636.01389,-2,0,,
12413,44636.02083,-2,0,,
12414,44636.02778,-2,0,,
12415,44636.03472,-2,0,,
12416,44636.04167,-2,0,,
12417,44636.04861,-2,0,,
12418,44636.05556,-3,0,,
12419,44636.0625,-3,0,,
12420,44636.06944,-3,0,,
12421,44636.07639,-3,0,,
12422,44636.11111,1,0,,
12423,44636.11806,1,0,,
12424,44636.125,1,0,,
12425,44636.13194,-1,pos,,
12426,44636.13889,-3,0,,
12427,44636.18056,3,0,,
12428,44636.1875,3,0,,
12429,44636.19468,4,0,,
12430,44636.20139,4,0,,
12431,44636.20139,4,0,,
12432,44636.20833,4,0,,
12433,44636.21528,5,0,,
12434,44636.22222,3,0,,
12435,44636.22917,4,0,,
12436,44636.23611,5,0,,
12437,44636.24306,0,0,,
12438,44636.25,2,0,,
12439,44636.25694,3,0,,
12440,44636.26389,3,0,,
12441,44636.27083,3,0,,
12442,44636.27778,-1,pos,,
12443,44636.29861,5,0,,
12444,44636.30556,3,0,,
12445,44636.3125,2,0,,
12446,44636.31944,1,0,,
12447,44636.32639,-1,pos,,
12448,44636.33333,0,0,,
12449,44636.34028,1,0,,
12450,44636.34722,0,0,,
12451,44636.35417,1,0,,
12452,44636.36111,-1,pos,,
12453,44636.36806,-2,0,,
12454,44636.375,-2,0,,
12455,44636.38194,-2,0,,
12456,44636.38889,-3,0,,
12457,44636.39583,-2,0,,
12458,44636.40278,-3,0,,
12459,44636.40972,-3,0,,
12460,44636.41667,-1,0,,
12461,44636.42361,-2,0,,
12462,44636.43056,-1,0,,
12463,44636.4375,-1,0,,
12464,44636.44444,-1,0,,
12465,44636.45139,-1,0,,
12466,44636.45833,-1,0,,
12467,44636.46528,-2,0,,
12468,44636.47222,-4,0,,
12469,44636.47917,-1,0,,
12470,44636.48611,-1,0,,
12471,44636.49306,0,0,,
12472,44636.5,0,0,,
12473,44636.50694,1,0,,
12474,44636.51389,1,0,,
12475,44636.52083,1,0,,
12476,44636.52778,-1,pos,,
12477,44636.53472,-1,0,,
12478,44636.54167,-1,0,,
12479,44636.54861,-3,0,,
12480,44636.55556,-3,0,,
12481,44636.5625,-3,0,,
12482,44636.56944,-2,0,,
12483,44636.57639,-1,0,,
12484,44636.58333,0,0,,
